District,Date,AQI
Gujranwala,1/10/2024,380.3258283
Gujranwala,1/11/2024,549.1882548
Gujranwala,1/12/2024,505.2794499
Gujranwala,1/13/2024,518.1800844
Gujranwala,1/14/2024,461.8200469
Gujranwala,1/15/2024,461.5699406
Gujranwala,1/16/2024,586.3753201
Gujranwala,1/17/2024,546.5743958
Gujranwala,1/18/2024,397.7312022
Gujranwala,1/19/2024,338.6170191
Gujranwala,1/20/2024,468.6167865
Gujranwala,1/21/2024,476.8115113
Gujranwala,1/22/2024,488.3323916
Gujranwala,1/23/2024,418.7916438
Gujranwala,1/24/2024,459.7475208
Gujranwala,1/25/2024,427.6400649
Gujranwala,1/26/2024,341.8789153
Gujranwala,1/27/2024,330.7829689
Gujranwala,1/28/2024,295.1644134
Gujranwala,1/29/2024,214.2919062
Gujranwala,1/30/2024,121.5757007
Gujranwala,1/31/2024,113.2315494
Gujranwala,2/1/2024,92.6355747
Gujranwala,2/2/2024,175.8531586
Gujranwala,2/3/2024,179.3448636
Gujranwala,2/4/2024,179.6632265
Gujranwala,2/5/2024,256.5127241
Gujranwala,2/6/2024,269.2214605
Gujranwala,2/7/2024,201.9591902
Gujranwala,2/8/2024,157.4354013
Gujranwala,2/9/2024,300.6325597
Gujranwala,2/10/2024,279.2647677
Gujranwala,2/11/2024,279.3517837
Gujranwala,2/12/2024,351.4445155
Gujranwala,2/13/2024,188.2402021
Gujranwala,2/14/2024,227.9487259
Gujranwala,2/15/2024,309.4149106
Gujranwala,2/16/2024,235.9334514
Gujranwala,2/17/2024,230.9732627
Gujranwala,2/18/2024,166.3551609
Gujranwala,2/19/2024,87.98181938
Gujranwala,2/20/2024,132.8223977
Gujranwala,2/21/2024,167.8443072
Gujranwala,2/22/2024,114.4293582
Gujranwala,2/23/2024,124.8629854
Gujranwala,2/24/2024,137.2103784
Gujranwala,2/25/2024,146.7690689
Gujranwala,2/26/2024,101.1442684
Gujranwala,2/27/2024,96.26960947
Gujranwala,2/28/2024,179.45584
Gujranwala,2/29/2024,186.5337823
Gujranwala,3/1/2024,156.414327
Gujranwala,3/2/2024,105.6969479
Gujranwala,3/3/2024,145.6615975
Gujranwala,3/4/2024,95.85237894
Gujranwala,3/5/2024,154.712187
Gujranwala,3/6/2024,152.8690734
Gujranwala,3/7/2024,160.0097512
Gujranwala,3/8/2024,144.6397599
Gujranwala,3/9/2024,119.1562255
Gujranwala,3/10/2024,138.7301427
Gujranwala,3/11/2024,151.5921785
Gujranwala,3/12/2024,121.8192975
Gujranwala,3/13/2024,108.5573241
Gujranwala,3/14/2024,63.74256247
Gujranwala,3/15/2024,80.76233621
Gujranwala,3/16/2024,159.583982
Gujranwala,3/17/2024,100.2478412
Gujranwala,3/18/2024,184.194708
Gujranwala,3/19/2024,191.4551732
Gujranwala,3/20/2024,94.17567852
Gujranwala,3/21/2024,100.9296759
Gujranwala,3/22/2024,110.266424
Gujranwala,3/23/2024,95.63236092
Gujranwala,3/24/2024,135.3453004
Gujranwala,3/25/2024,131.847861
Gujranwala,3/26/2024,127.0355272
Gujranwala,3/27/2024,122.8198458
Gujranwala,3/28/2024,78.60369751
Gujranwala,3/29/2024,120.2731368
Gujranwala,3/30/2024,48.64546921
Gujranwala,3/31/2024,112.672749
Gujranwala,4/1/2024,127.1406585
Gujranwala,4/2/2024,124.1771458
Gujranwala,4/3/2024,106.4064352
Gujranwala,4/4/2024,44.06566846
Gujranwala,4/5/2024,67.31157771
Gujranwala,4/6/2024,62.20067431
Gujranwala,4/7/2024,122.4531233
Gujranwala,4/8/2024,104.5610929
Gujranwala,4/9/2024,74.30315595
Gujranwala,4/10/2024,47.05444072
Gujranwala,4/11/2024,34.60967985
Gujranwala,4/12/2024,76.61373762
Gujranwala,4/13/2024,73.62985607
Gujranwala,4/14/2024,119.7503085
Gujranwala,4/15/2024,115.4805041
Gujranwala,4/16/2024,101.4055999
Gujranwala,4/17/2024,163.0295858
Gujranwala,4/18/2024,76.65064568
Gujranwala,4/19/2024,62.53276721
Gujranwala,4/20/2024,79.29988181
Gujranwala,4/21/2024,115.3389888
Gujranwala,4/22/2024,74.26177392
Gujranwala,4/23/2024,152.7355765
Gujranwala,4/24/2024,84.95830922
Gujranwala,4/25/2024,92.68519113
Gujranwala,4/26/2024,88.61881278
Gujranwala,4/27/2024,47.95789871
Gujranwala,4/28/2024,32.05862244
Gujranwala,4/29/2024,63.95313789
Gujranwala,4/30/2024,114.7581976
Gujranwala,5/1/2024,126.8162597
Gujranwala,5/2/2024,84.09218156
Gujranwala,5/3/2024,115.4704766
Gujranwala,5/4/2024,48.9975877
Gujranwala,5/5/2024,63.04738366
Gujranwala,5/6/2024,78.88138105
Gujranwala,5/7/2024,86.16163866
Gujranwala,5/8/2024,136.6047513
Gujranwala,5/9/2024,143.5354447
Gujranwala,5/10/2024,132.0535537
Gujranwala,5/11/2024,132.7312943
Gujranwala,5/12/2024,77.51187135
Gujranwala,5/13/2024,57.50936016
Gujranwala,5/14/2024,133.8456616
Gujranwala,5/15/2024,100.7607536
Gujranwala,5/16/2024,51.16215996
Gujranwala,5/17/2024,98.73324017
Gujranwala,5/18/2024,106.4446302
Gujranwala,5/19/2024,60.83882118
Gujranwala,5/20/2024,44.06082296
Gujranwala,5/21/2024,53.99391501
Gujranwala,5/22/2024,111.7283991
Gujranwala,5/23/2024,112.9940132
Gujranwala,5/24/2024,163.7976534
Gujranwala,5/25/2024,54.22829949
Gujranwala,5/26/2024,108.3416774
Gujranwala,5/27/2024,137.2981353
Gujranwala,5/28/2024,104.8398844
Gujranwala,5/29/2024,127.1658818
Gujranwala,5/30/2024,98.13069599
Gujranwala,5/31/2024,116.0584435
Gujranwala,6/1/2024,109.1200135
Gujranwala,6/2/2024,131.6152697
Gujranwala,6/3/2024,122.7543892
Gujranwala,6/4/2024,89.43929886
Gujranwala,6/5/2024,69.36788186
Gujranwala,6/6/2024,76.14085816
Gujranwala,6/7/2024,100.5132569
Gujranwala,6/8/2024,54.37427412
Gujranwala,6/9/2024,96.77164808
Gujranwala,6/10/2024,86.46975579
Gujranwala,6/11/2024,142.9551848
Gujranwala,6/12/2024,111.3643314
Gujranwala,6/13/2024,79.93266288
Gujranwala,6/14/2024,131.3928748
Gujranwala,6/15/2024,46.9709959
Gujranwala,6/16/2024,82.60716752
Gujranwala,6/17/2024,76.29366276
Gujranwala,6/18/2024,71.96072188
Gujranwala,6/19/2024,139.6219047
Gujranwala,6/20/2024,92.50865182
Gujranwala,6/21/2024,70.13582371
Gujranwala,6/22/2024,141.4228913
Gujranwala,6/23/2024,113.9643583
Gujranwala,6/24/2024,194.9642109
Gujranwala,6/25/2024,205.2957848
Gujranwala,6/26/2024,166.8074332
Gujranwala,6/27/2024,99.17348088
Gujranwala,6/28/2024,208.9009433
Gujranwala,6/29/2024,103.873516
Gujranwala,6/30/2024,86.60790896
Gujranwala,7/1/2024,120.8075983
Gujranwala,7/2/2024,130.6561377
Gujranwala,7/3/2024,62.81800407
Gujranwala,7/4/2024,109.0297326
Gujranwala,7/5/2024,98.85907478
Gujranwala,7/6/2024,65.38100597
Gujranwala,7/7/2024,141.09955
Gujranwala,7/8/2024,160.1522753
Gujranwala,7/9/2024,190.1845792
Gujranwala,7/10/2024,168.3490688
Gujranwala,7/11/2024,101.0028268
Gujranwala,7/12/2024,148.2974991
Gujranwala,7/13/2024,153.3419076
Gujranwala,7/14/2024,191.7115444
Gujranwala,7/15/2024,140.0326649
Gujranwala,7/16/2024,110.0388615
Gujranwala,7/17/2024,172.2465775
Gujranwala,7/18/2024,108.5004683
Gujranwala,7/19/2024,132.0896976
Gujranwala,7/20/2024,194.8384979
Gujranwala,7/21/2024,119.6980413
Gujranwala,7/22/2024,151.4566304
Gujranwala,7/23/2024,158.8154601
Gujranwala,7/24/2024,158.430764
Gujranwala,7/25/2024,114.8705044
Gujranwala,7/26/2024,134.1471239
Gujranwala,7/27/2024,57.93841286
Gujranwala,7/28/2024,149.0513513
Gujranwala,7/29/2024,64.12834605
Gujranwala,7/30/2024,135.9508994
Gujranwala,7/31/2024,141.4602311
Gujranwala,8/1/2024,114.1958087
Gujranwala,8/2/2024,72.08486136
Gujranwala,8/3/2024,101.0668185
Gujranwala,8/4/2024,63.71332099
Gujranwala,8/5/2024,61.44140855
Gujranwala,8/6/2024,154.3404486
Gujranwala,8/7/2024,111.2449711
Gujranwala,8/8/2024,121.1918006
Gujranwala,8/9/2024,85.03807661
Gujranwala,8/10/2024,66.93149138
Gujranwala,8/11/2024,61.39437409
Gujranwala,8/12/2024,150.1492302
Gujranwala,8/13/2024,149.1062323
Gujranwala,8/14/2024,133.4579812
Gujranwala,8/15/2024,109.4231107
Gujranwala,8/16/2024,52.03231646
Gujranwala,8/17/2024,108.4755417
Gujranwala,8/18/2024,119.5929501
Gujranwala,8/19/2024,71.633629
Gujranwala,8/20/2024,118.831129
Gujranwala,8/21/2024,81.77124806
Gujranwala,8/22/2024,92.20922161
Gujranwala,8/23/2024,162.2214264
Gujranwala,8/24/2024,187.1377131
Gujranwala,8/25/2024,162.967822
Gujranwala,8/26/2024,182.0177312
Gujranwala,8/27/2024,37.91349514
Gujranwala,8/28/2024,86.86089305
Gujranwala,8/29/2024,106.8047294
Gujranwala,8/30/2024,87.00700729
Gujranwala,8/31/2024,112.897928
Gujranwala,9/1/2024,97.62804294
Gujranwala,9/2/2024,44.76242632
Gujranwala,9/3/2024,121.9511366
Gujranwala,9/4/2024,115.5823622
Gujranwala,9/5/2024,124.4396082
Gujranwala,9/6/2024,38.83250424
Gujranwala,9/7/2024,144.6766927
Gujranwala,9/8/2024,152.7472412
Gujranwala,9/9/2024,158.3877544
Gujranwala,9/10/2024,151.439926
Gujranwala,9/11/2024,119.866314
Gujranwala,9/12/2024,105.408519
Gujranwala,9/13/2024,97.56998797
Gujranwala,9/14/2024,183.2478866
Gujranwala,9/15/2024,170.1413319
Gujranwala,9/16/2024,204.6177814
Gujranwala,9/17/2024,172.6982075
Gujranwala,9/18/2024,186.0194793
Gujranwala,9/19/2024,64.60334878
Gujranwala,9/20/2024,141.3922693
Gujranwala,9/21/2024,177.6209858
Gujranwala,9/22/2024,185.0574294
Gujranwala,9/23/2024,189.1736219
Gujranwala,9/24/2024,183.2940231
Gujranwala,9/25/2024,139.5587663
Gujranwala,9/26/2024,133.2405473
Gujranwala,9/27/2024,150.14006
Gujranwala,9/28/2024,137.5894444
Gujranwala,9/29/2024,159.1426588
Gujranwala,9/30/2024,126.6654926
Gujranwala,10/1/2024,206.8068661
Gujranwala,10/2/2024,173.565548
Gujranwala,10/3/2024,180.3326169
Gujranwala,10/4/2024,138.3213499
Gujranwala,10/5/2024,159.0001353
Gujranwala,10/6/2024,124.6496032
Gujranwala,10/7/2024,161.7963213
Gujranwala,10/8/2024,156.0321787
Gujranwala,10/9/2024,89.93200701
Gujranwala,10/10/2024,168.9273233
Gujranwala,10/11/2024,183.0326621
Gujranwala,10/12/2024,147.9129483
Gujranwala,10/13/2024,140.5210934
Gujranwala,10/14/2024,200.7721702
Gujranwala,10/15/2024,181.8222877
Gujranwala,10/16/2024,158.9260146
Gujranwala,10/17/2024,232.4243169
Gujranwala,10/18/2024,202.8251066
Gujranwala,10/19/2024,215.964611
Gujranwala,10/20/2024,208.5363096
Gujranwala,10/21/2024,235.8979256
Gujranwala,10/22/2024,295.9090249
Gujranwala,10/23/2024,139.0077101
Gujranwala,10/24/2024,152.387805
Gujranwala,10/25/2024,91.08322813
Gujranwala,10/26/2024,228.5329447
Gujranwala,10/27/2024,210.4599974
Gujranwala,10/28/2024,198.7618998
Gujranwala,10/29/2024,98.99175307
Gujranwala,10/30/2024,114.6338401
Gujranwala,10/31/2024,92.96924942
Gujranwala,11/1/2024,216.7843136
Gujranwala,11/2/2024,193.7386479
Gujranwala,11/3/2024,236.5616952
Gujranwala,11/4/2024,144.2373707
Gujranwala,11/5/2024,222.6532904
Gujranwala,11/6/2024,225.6359468
Gujranwala,11/7/2024,257.866991
Gujranwala,11/8/2024,281.6237263
Gujranwala,11/9/2024,294.9980959
Gujranwala,11/10/2024,262.7136521
Gujranwala,11/11/2024,209.9286055
Gujranwala,11/12/2024,191.883943
Gujranwala,11/13/2024,367.8640378
Gujranwala,11/14/2024,267.3665844
Gujranwala,11/15/2024,197.8816635
Gujranwala,11/16/2024,193.957466
Gujranwala,11/17/2024,179.0349113
Gujranwala,11/18/2024,162.5047885
Gujranwala,11/19/2024,196.3608836
Gujranwala,11/20/2024,256.8353897
Gujranwala,11/21/2024,303.1318589
Gujranwala,11/22/2024,208.9616598
Gujranwala,11/23/2024,270.1214121
Gujranwala,11/24/2024,211.0326161
Gujranwala,11/25/2024,243.0846821
Gujranwala,11/26/2024,279.2856828
Gujranwala,11/27/2024,318.5908994
Gujranwala,11/28/2024,296.2020118
Gujranwala,11/29/2024,241.4038192
Gujranwala,11/30/2024,206.2120696
Gujranwala,12/1/2024,245.7508998
Gujranwala,12/2/2024,267.5511985
Gujranwala,12/3/2024,259.4049024
Gujranwala,12/4/2024,311.0894514
Gujranwala,12/5/2024,286.3591304
Gujranwala,12/6/2024,353.8939021
Gujranwala,12/7/2024,290.3720797
Gujranwala,12/8/2024,316.4895986
Gujranwala,12/9/2024,264.3015761
Gujranwala,12/10/2024,296.0226977
Gujranwala,12/11/2024,330.0257076
Gujranwala,12/12/2024,279.1081551
Gujranwala,12/13/2024,317.7488216
Gujranwala,12/14/2024,276.0322702
Gujranwala,12/15/2024,214.6813869
Gujranwala,12/16/2024,245.8857293
Gujranwala,12/17/2024,292.0384123
Gujranwala,12/18/2024,293.9548458
Gujranwala,12/19/2024,288.8220219
Gujranwala,12/20/2024,254.8204319
Gujranwala,12/21/2024,280.1413979
Gujranwala,12/22/2024,255.1238717
Gujranwala,12/23/2024,237.3099252
Gujranwala,12/24/2024,284.5040697
Gujranwala,12/25/2024,266.4233244
Gujranwala,12/26/2024,292.6217043
Gujranwala,12/27/2024,271.0432218
Gujranwala,12/28/2024,210.9724056
Gujranwala,12/29/2024,248.2886909
Gujranwala,12/30/2024,202.0377391
Gujranwala,12/31/2024,236.8924671
Gujranwala,1/1/2025,238.130277
Gujranwala,1/2/2025,303.7139022
Gujranwala,1/3/2025,335.7902284
Gujranwala,1/4/2025,328.3708693
Gujranwala,1/5/2025,280.7147763
Gujranwala,1/6/2025,268.7216491
Gujranwala,1/7/2025,310.836377
Gujranwala,1/8/2025,336.51194
Gujranwala,1/9/2025,310.4856808
Gujranwala,1/10/2025,324.2699688
Gujranwala,1/11/2025,261.4405427
Gujranwala,1/12/2025,288.4232546
Gujranwala,1/13/2025,227.7732929
Gujranwala,1/14/2025,256.3868743
Gujranwala,1/15/2025,274.6076924
Gujranwala,1/16/2025,198.7914192
Gujranwala,1/17/2025,248.3136742
Gujranwala,1/18/2025,209.0101159
Gujranwala,1/19/2025,256.025487
Gujranwala,1/20/2025,226.9541608
Gujranwala,1/21/2025,288.5041967
Gujrat,9/1/2023,98.32351193
Gujrat,9/2/2023,142.9511888
Gujrat,9/3/2023,80.19863946
Gujrat,9/4/2023,66.60854164
Gujrat,9/5/2023,129.9181453
Gujrat,9/6/2023,90.46537155
Gujrat,9/7/2023,81.53947656
Gujrat,9/8/2023,101.7727461
Gujrat,9/9/2023,97.99585505
Gujrat,9/10/2023,99.58808333
Gujrat,9/11/2023,136.2069062
Gujrat,9/12/2023,153.6133333
Gujrat,9/13/2023,116.6410899
Gujrat,9/14/2023,160.5336296
Gujrat,9/15/2023,78.0601407
Gujrat,9/16/2023,69.59361696
Gujrat,9/17/2023,105.710478
Gujrat,9/18/2023,102.4927608
Gujrat,9/19/2023,62.91713674
Gujrat,9/20/2023,109.3846065
Gujrat,9/21/2023,132.1912073
Gujrat,9/22/2023,98.8995961
Gujrat,9/23/2023,106.9744047
Gujrat,9/24/2023,111.3704248
Gujrat,9/25/2023,30.33845906
Gujrat,9/26/2023,111.26215
Gujrat,9/27/2023,90.53960524
Gujrat,9/28/2023,134.5589677
Gujrat,9/29/2023,71.39938366
Gujrat,9/30/2023,104.7262952
Gujrat,10/1/2023,74.34673327
Gujrat,10/2/2023,106.0910654
Gujrat,10/3/2023,104.6117477
Gujrat,10/4/2023,73.30083886
Gujrat,10/5/2023,144.5821007
Gujrat,10/6/2023,174.3623589
Gujrat,10/7/2023,177.246477
Gujrat,10/8/2023,170.4569947
Gujrat,10/9/2023,89.34834825
Gujrat,10/10/2023,60.00217156
Gujrat,10/11/2023,131.4095366
Gujrat,10/12/2023,94.67588974
Gujrat,10/13/2023,163.7894698
Gujrat,10/14/2023,66.33019822
Gujrat,10/15/2023,27.16405866
Gujrat,10/16/2023,78.99017234
Gujrat,10/17/2023,29.97248368
Gujrat,10/18/2023,88.32004426
Gujrat,10/19/2023,107.3847689
Gujrat,10/20/2023,49.07340974
Gujrat,10/21/2023,67.72061095
Gujrat,10/22/2023,74.03499821
Gujrat,10/23/2023,109.3326681
Gujrat,10/24/2023,45.54188622
Gujrat,10/25/2023,106.4542228
Gujrat,10/26/2023,119.8489357
Gujrat,10/27/2023,76.95467413
Gujrat,10/28/2023,145.425109
Gujrat,10/29/2023,157.4190934
Gujrat,10/30/2023,157.0185182
Gujrat,10/31/2023,106.2471198
Gujrat,11/1/2023,75.26759489
Gujrat,11/2/2023,142.6663611
Gujrat,11/3/2023,84.4065443
Gujrat,11/4/2023,117.5914691
Gujrat,11/5/2023,125.7885584
Gujrat,11/6/2023,84.80472219
Gujrat,11/7/2023,143.6468205
Gujrat,11/8/2023,120.1958989
Gujrat,11/9/2023,158.0734206
Gujrat,11/10/2023,132.9028695
Gujrat,11/11/2023,58.88582422
Gujrat,11/12/2023,67.03771498
Gujrat,11/13/2023,130.0416433
Gujrat,11/14/2023,116.2982867
Gujrat,11/15/2023,61.93245705
Gujrat,11/16/2023,72.01552768
Gujrat,11/17/2023,69.25353802
Gujrat,11/18/2023,108.7926124
Gujrat,11/19/2023,130.5930811
Gujrat,11/20/2023,96.89484577
Gujrat,11/21/2023,143.6846847
Gujrat,11/22/2023,166.8089463
Gujrat,11/23/2023,177.4247301
Gujrat,11/24/2023,137.9616607
Gujrat,11/25/2023,130.9653421
Gujrat,11/26/2023,137.1451131
Gujrat,11/27/2023,138.2059101
Gujrat,11/28/2023,160.2086863
Gujrat,11/29/2023,177.5951573
Gujrat,11/30/2023,54.36761017
Gujrat,12/1/2023,134.4370528
Gujrat,12/2/2023,108.7916395
Gujrat,12/3/2023,103.183176
Gujrat,12/4/2023,137.3678696
Gujrat,12/5/2023,128.8604206
Gujrat,12/6/2023,125.8297926
Gujrat,12/7/2023,181.2506739
Gujrat,12/8/2023,181.5420131
Gujrat,12/9/2023,151.0869291
Gujrat,12/10/2023,159.2108716
Gujrat,12/11/2023,193.0800522
Gujrat,12/12/2023,196.9757
Gujrat,12/13/2023,152.6526989
Gujrat,12/14/2023,186.030194
Gujrat,12/15/2023,200.6477363
Gujrat,12/16/2023,97.07285407
Gujrat,12/17/2023,141.8823661
Gujrat,12/18/2023,189.1321361
Gujrat,12/19/2023,199.5898526
Gujrat,12/20/2023,270.6169376
Gujrat,12/21/2023,238.4380405
Gujrat,12/22/2023,261.1742393
Gujrat,12/23/2023,161.6492576
Gujrat,12/24/2023,145.9951409
Gujrat,12/25/2023,218.7006722
Gujrat,12/26/2023,250.6812319
Gujrat,12/27/2023,232.5028529
Gujrat,12/28/2023,330.1341213
Gujrat,12/29/2023,299.6234962
Gujrat,12/30/2023,295.4867935
Gujrat,12/31/2023,316.0960736
Gujrat,1/1/2024,369.7448608
Gujrat,1/2/2024,420.1685367
Gujrat,1/3/2024,321.7181509
Gujrat,1/4/2024,336.8519228
Gujrat,1/5/2024,293.2637955
Gujrat,1/6/2024,340.055656
Gujrat,1/7/2024,301.8571216
Gujrat,1/8/2024,316.8503476
Gujrat,1/9/2024,304.6715934
Gujrat,1/10/2024,307.6183823
Gujrat,1/11/2024,315.9840754
Gujrat,1/12/2024,403.9291611
Gujrat,1/13/2024,298.7758088
Gujrat,1/14/2024,317.7594736
Gujrat,1/15/2024,410.8716508
Gujrat,1/16/2024,349.7623824
Gujrat,1/17/2024,320.9887225
Gujrat,1/18/2024,362.3646355
Gujrat,1/19/2024,402.3710018
Gujrat,1/20/2024,347.8148972
Gujrat,1/21/2024,427.6823543
Gujrat,1/22/2024,381.0594721
Gujrat,1/23/2024,317.2506448
Gujrat,1/24/2024,278.0122495
Gujrat,1/25/2024,338.1892551
Gujrat,1/26/2024,230.1381489
Gujrat,1/27/2024,233.4781826
Gujrat,1/28/2024,272.1933092
Gujrat,1/29/2024,216.5032986
Gujrat,1/30/2024,121.9890478
Gujrat,1/31/2024,108.2423747
Gujrat,2/1/2024,141.6465765
Gujrat,2/2/2024,82.94255664
Gujrat,2/3/2024,124.6214599
Gujrat,2/4/2024,122.9865048
Gujrat,2/5/2024,119.6104877
Gujrat,2/6/2024,163.7945546
Gujrat,2/7/2024,136.2400839
Gujrat,2/8/2024,164.2586743
Gujrat,2/9/2024,157.2300279
Gujrat,2/10/2024,146.1527524
Gujrat,2/11/2024,203.2522793
Gujrat,2/12/2024,176.4737021
Gujrat,2/13/2024,109.0202711
Gujrat,2/14/2024,150.2543867
Gujrat,2/15/2024,148.063886
Gujrat,2/16/2024,186.0255968
Gujrat,2/17/2024,168.5433842
Gujrat,2/18/2024,110.6493699
Gujrat,2/19/2024,67.78649638
Gujrat,2/20/2024,99.0369265
Gujrat,2/21/2024,70.07595041
Gujrat,2/22/2024,124.4275334
Gujrat,2/23/2024,76.06595694
Gujrat,2/24/2024,119.5281088
Gujrat,2/25/2024,126.307659
Gujrat,2/26/2024,110.784566
Gujrat,2/27/2024,117.8541732
Gujrat,2/28/2024,82.04012945
Gujrat,2/29/2024,108.6728631
Gujrat,3/1/2024,136.8135342
Gujrat,3/2/2024,93.54003939
Gujrat,3/3/2024,65.82740261
Gujrat,3/4/2024,112.6920541
Gujrat,3/5/2024,102.1852596
Gujrat,3/6/2024,137.2943702
Gujrat,3/7/2024,104.989147
Gujrat,3/8/2024,71.78878266
Gujrat,3/9/2024,69.30573929
Gujrat,3/10/2024,94.03295803
Gujrat,3/11/2024,109.5639781
Gujrat,3/12/2024,53.90820945
Gujrat,3/13/2024,124.1484432
Gujrat,3/14/2024,96.57137971
Gujrat,3/15/2024,104.0514447
Gujrat,3/16/2024,98.43368828
Gujrat,3/17/2024,113.3963767
Gujrat,3/18/2024,134.8395428
Gujrat,3/19/2024,121.473848
Gujrat,3/20/2024,66.49084158
Gujrat,3/21/2024,135.4731881
Gujrat,3/22/2024,127.8035925
Gujrat,3/23/2024,74.85018793
Gujrat,3/24/2024,83.38989439
Gujrat,3/25/2024,49.60166159
Gujrat,3/26/2024,119.0307938
Gujrat,3/27/2024,65.00631927
Gujrat,3/28/2024,98.24077577
Gujrat,3/29/2024,38.42143812
Gujrat,3/30/2024,35.58103946
Gujrat,3/31/2024,59.11195485
Gujrat,4/1/2024,113.3324466
Gujrat,4/2/2024,96.84552331
Gujrat,4/3/2024,89.11547054
Gujrat,4/4/2024,29.97302856
Gujrat,4/5/2024,54.63422316
Gujrat,4/6/2024,38.9190896
Gujrat,4/7/2024,99.43662085
Gujrat,4/8/2024,88.95987085
Gujrat,4/9/2024,63.04095107
Gujrat,4/10/2024,70.07546811
Gujrat,4/11/2024,85.39150133
Gujrat,4/12/2024,47.58903701
Gujrat,4/13/2024,121.6592475
Gujrat,4/14/2024,68.73586098
Gujrat,4/15/2024,58.80181519
Gujrat,4/16/2024,80.61752358
Gujrat,4/17/2024,122.7285088
Gujrat,4/18/2024,38.35951946
Gujrat,4/19/2024,43.49988456
Gujrat,4/20/2024,108.7802952
Gujrat,4/21/2024,94.8740146
Gujrat,4/22/2024,99.57538503
Gujrat,4/23/2024,80.66321037
Gujrat,4/24/2024,94.43165067
Gujrat,4/25/2024,45.75733045
Gujrat,4/26/2024,44.59715702
Gujrat,4/27/2024,27.73882199
Gujrat,4/28/2024,24.14396153
Gujrat,4/29/2024,94.13276551
Gujrat,4/30/2024,26.6367934
Gujrat,5/1/2024,39.95524402
Gujrat,5/2/2024,90.93666052
Gujrat,5/3/2024,43.95228362
Gujrat,5/4/2024,103.4234113
Gujrat,5/5/2024,47.74606202
Gujrat,5/6/2024,99.11380668
Gujrat,5/7/2024,99.52381437
Gujrat,5/8/2024,150.5748218
Gujrat,5/9/2024,161.5002529
Gujrat,5/10/2024,172.4024068
Gujrat,5/11/2024,62.51028434
Gujrat,5/12/2024,105.093207
Gujrat,5/13/2024,51.95230109
Gujrat,5/14/2024,82.53175564
Gujrat,5/15/2024,62.97459654
Gujrat,5/16/2024,39.37695917
Gujrat,5/17/2024,61.75407297
Gujrat,5/18/2024,50.68894575
Gujrat,5/19/2024,116.4045174
Gujrat,5/20/2024,81.66764758
Gujrat,5/21/2024,95.85632781
Gujrat,5/22/2024,84.31908994
Gujrat,5/23/2024,134.3858155
Gujrat,5/24/2024,145.1672884
Gujrat,5/25/2024,97.98195072
Gujrat,5/26/2024,48.82756789
Gujrat,5/27/2024,124.6659919
Gujrat,5/28/2024,87.89965214
Gujrat,5/29/2024,86.9934042
Gujrat,5/30/2024,88.46833059
Gujrat,5/31/2024,86.85885316
Gujrat,6/1/2024,33.93513265
Gujrat,6/2/2024,119.1736499
Gujrat,6/3/2024,101.5282201
Gujrat,6/4/2024,118.3061572
Gujrat,6/5/2024,69.06101466
Gujrat,6/6/2024,93.22449648
Gujrat,6/7/2024,85.61211816
Gujrat,6/8/2024,92.96703127
Gujrat,6/9/2024,87.4223929
Gujrat,6/10/2024,115.6569139
Gujrat,6/11/2024,76.96512577
Gujrat,6/12/2024,57.56655933
Gujrat,6/13/2024,125.2731042
Gujrat,6/14/2024,53.63013637
Gujrat,6/15/2024,88.21012388
Gujrat,6/16/2024,121.6171865
Gujrat,6/17/2024,87.73901381
Gujrat,6/18/2024,51.57683012
Gujrat,6/19/2024,101.0441705
Gujrat,6/20/2024,112.5075902
Gujrat,6/21/2024,62.35585429
Gujrat,6/22/2024,135.5302266
Gujrat,6/23/2024,131.4323113
Gujrat,6/24/2024,160.721383
Gujrat,6/25/2024,158.0023002
Gujrat,6/26/2024,187.3762144
Gujrat,6/27/2024,126.2978445
Gujrat,6/28/2024,66.97041053
Gujrat,6/29/2024,124.7001462
Gujrat,6/30/2024,69.22649546
Gujrat,7/1/2024,124.3712847
Gujrat,7/2/2024,105.8525047
Gujrat,7/3/2024,63.64453297
Gujrat,7/4/2024,50.11053593
Gujrat,7/5/2024,90.93289519
Gujrat,7/6/2024,43.41331541
Gujrat,7/7/2024,69.63892522
Gujrat,7/8/2024,117.8622323
Gujrat,7/9/2024,100.2476093
Gujrat,7/10/2024,102.2143915
Gujrat,7/11/2024,86.00807164
Gujrat,7/12/2024,144.4615617
Gujrat,7/13/2024,103.2429543
Gujrat,7/14/2024,85.09693846
Gujrat,7/15/2024,68.86186116
Gujrat,7/16/2024,160.8300064
Gujrat,7/17/2024,179.8124971
Gujrat,7/18/2024,147.4274362
Gujrat,7/19/2024,152.5732204
Gujrat,7/20/2024,108.2370016
Gujrat,7/21/2024,160.1261429
Gujrat,7/22/2024,102.1303059
Gujrat,7/23/2024,115.9203388
Gujrat,7/24/2024,131.6877298
Gujrat,7/25/2024,94.74517578
Gujrat,7/26/2024,126.4331872
Gujrat,7/27/2024,51.23550345
Gujrat,7/28/2024,84.99694214
Gujrat,7/29/2024,100.469774
Gujrat,7/30/2024,116.1247912
Gujrat,7/31/2024,96.7417652
Gujrat,8/1/2024,86.79482717
Gujrat,8/2/2024,109.01459
Gujrat,8/3/2024,97.03559514
Gujrat,8/4/2024,107.5731446
Gujrat,8/5/2024,87.64872009
