Date,Date,Final_aqi
45674,1/17/2025,146.23442
45675,1/18/2025,190.59041
45676,1/19/2025,161.16597
45677,1/20/2025,164.61954
45678,1/21/2025,157.45319
45679,1/22/2025,154.97601
45680,1/23/2025,152.2211
45681,1/24/2025,149.97055
45682,1/25/2025,173.43042
45683,1/26/2025,161.77638
45684,1/27/2025,164.61954
45685,1/28/2025,157.45319
45686,1/29/2025,154.97601
45687,1/30/2025,152.2211
45688,1/31/2025,149.97055
45689,2/1/2025,173.43042
45690,2/2/2025,161.77638
45691,2/3/2025,164.61954
45692,2/4/2025,157.45319
45693,2/5/2025,154.97601
45694,2/6/2025,152.2211
45566,10/1/2024,160.1868056
45567,10/2/2024,115.3557639
45568,10/3/2024,109.6170139
45569,10/4/2024,95.48291667
45570,10/5/2024,79.34604167
45571,10/6/2024,91.11569444
45572,10/7/2024,113.2436111
45573,10/8/2024,117.1185417
45574,10/9/2024,128.2511111
45575,10/10/2024,137.8652083
45576,10/11/2024,124.8688194
45577,10/12/2024,120.2189583
45578,10/13/2024,79.761875
45579,10/14/2024,83.36048611
45580,10/15/2024,97.58180556
45581,10/16/2024,95.82201389
45582,10/17/2024,127.8178472
45583,10/18/2024,123.5495833
45584,10/19/2024,135.223125
45585,10/20/2024,113.2129861
45586,10/21/2024,145.1754167
45587,10/22/2024,111.6038194
45588,10/23/2024,165.3255556
45589,10/24/2024,188.309375
45590,10/25/2024,195.8325
45591,10/26/2024,171.4445833
45592,10/27/2024,112.8078472
45593,10/28/2024,108.0859028
45594,10/29/2024,118.5907639
45595,10/30/2024,133.4958333
45596,10/31/2024,140.200625
45597,11/1/2024,141.78375
45598,11/2/2024,109.7384722
45599,11/3/2024,114.0034028
45600,11/4/2024,133.7610417
45601,11/5/2024,127.2899306
45602,11/6/2024,158.8100694
45603,11/7/2024,144.9865972
45604,11/8/2024,155.8729861
45605,11/9/2024,175.4768056
45606,11/10/2024,175.5621528
45607,11/11/2024,145.7096443
45608,11/12/2024,135.6108115
45609,11/13/2024,138.5827741
45610,11/14/2024,133.1694715
45611,11/15/2024,133.4137572
45612,11/16/2024,127.4729001
45613,11/17/2024,130.4646652
45614,11/18/2024,141.1266498
45615,11/19/2024,135.6108115
45616,11/20/2024,138.5827741
45617,11/21/2024,133.1694715
45618,11/22/2024,133.4137572
45619,11/23/2024,127.4729001
45620,11/24/2024,130.4646652
45621,11/25/2024,141.1266498
45622,11/26/2024,135.6108115
45623,11/27/2024,138.5827741
45624,11/28/2024,133.1694715
45625,11/29/2024,133.4137572
45626,11/30/2024,127.4729001
45075,5/29/2023,69.39071429
45076,5/30/2023,76.803125
45077,5/31/2023,68.30333333
45078,6/1/2023,67.00291667
45079,6/2/2023,75.50520833
45080,6/3/2023,68.03833333
45081,6/4/2023,78.07291667
45082,6/5/2023,59.09541667
45083,6/6/2023,67.445
45084,6/7/2023,69.395
45085,6/8/2023,73.57354167
45086,6/9/2023,75.524375
45087,6/10/2023,61.37145833
45088,6/11/2023,47.38416667
45089,6/12/2023,48.83854167
45090,6/13/2023,46.55520833
45091,6/14/2023,47.139375
45092,6/15/2023,50.08875
45093,6/16/2023,42.59291667
45094,6/17/2023,45.156875
45095,6/18/2023,57.74020833
45096,6/19/2023,65.381875
45097,6/20/2023,63.80875
45098,6/21/2023,63.04145833
45099,6/22/2023,59.53666667
45100,6/23/2023,58.171875
45101,6/24/2023,56.364375
45102,6/25/2023,55.32729167
45103,6/26/2023,58.68875
45104,6/27/2023,94.65895833
45105,6/28/2023,106.9635417
45106,6/29/2023,110.15625
45107,6/30/2023,241.2039583
45108,7/1/2023,274.3658333
45109,7/2/2023,179.3566667
45110,7/3/2023,204.8497917
45111,7/4/2023,337.414375
45112,7/5/2023,317.1364583
45113,7/6/2023,224.2095833
45114,7/7/2023,127.438125
45115,7/8/2023,88.436875
45116,7/9/2023,85.07958333
45117,7/10/2023,99.97083333
45118,7/11/2023,161.3077083
45119,7/12/2023,202.2525
45120,7/13/2023,329.613125
45121,7/14/2023,325.9835417
45122,7/15/2023,349.8025
45123,7/16/2023,312.768125
45124,7/17/2023,176.966875
45125,7/18/2023,191.5879167
45126,7/19/2023,127.193125
45127,7/20/2023,87.38229167
45128,7/21/2023,73.63979167
45129,7/22/2023,74.3075
45130,7/23/2023,86.51541667
45131,7/24/2023,71.41270833
45132,7/25/2023,65.49854167
45133,7/26/2023,65.73041667
45134,7/27/2023,75.43479167
45135,7/28/2023,86.73479167
45136,7/29/2023,137.8485417
45137,7/30/2023,113.3816667
45138,7/31/2023,160.108125
45139,8/1/2023,239.4079167
45140,8/2/2023,302.9491667
45141,8/3/2023,283.7583333
45142,8/4/2023,252.0895833
45143,8/5/2023,277.80875
45144,8/6/2023,365.9277083
45145,8/7/2023,370.4160417
45146,8/8/2023,345.294375
45147,8/9/2023,297.8777083
45148,8/10/2023,262.6497917
45149,8/11/2023,222.35125
45150,8/12/2023,270.1402083
45151,8/13/2023,371.4070833
45152,8/14/2023,349.8402083
45153,8/15/2023,157.6035417
45154,8/16/2023,190.1970833
45155,8/17/2023,232.7075
45156,8/18/2023,207.9433333
45157,8/19/2023,141.9241667
45158,8/20/2023,91.24583333
45159,8/21/2023,90.19625
45160,8/22/2023,196.34375
45161,8/23/2023,267.545625
45162,8/24/2023,280.8497917
45163,8/25/2023,245.1295833
45164,8/26/2023,185.1325
45165,8/27/2023,180.72625
45166,8/28/2023,290.47875
45167,8/29/2023,193.8879167
45168,8/30/2023,113.7464583
45169,8/31/2023,114.4508333
45170,9/1/2023,103.5016667
45171,9/2/2023,124.7425
45172,9/3/2023,114.1102083
45173,9/4/2023,123.5695833
45174,9/5/2023,93.70166667
45175,9/6/2023,84.67645833
45176,9/7/2023,83.020625
45177,9/8/2023,84.3475
45178,9/9/2023,86.12
45179,9/10/2023,103.1695833
45180,9/11/2023,126.4895833
45181,9/12/2023,144.6391667
45182,9/13/2023,113.035
45183,9/14/2023,103.0975
45184,9/15/2023,76.9825
45185,9/16/2023,76.01645833
45186,9/17/2023,65.89979167
45187,9/18/2023,54.863125
45188,9/19/2023,52.28833333
45189,9/20/2023,55.33291667
45190,9/21/2023,67.32625
45191,9/22/2023,81.77333333
45192,9/23/2023,106.1527083
45193,9/24/2023,121.029375
45194,9/25/2023,108.0070833
45195,9/26/2023,112.5072917
45196,9/27/2023,111.2352083
45197,9/28/2023,87.5425
45198,9/29/2023,81.34041667
45199,9/30/2023,93.326875
45200,10/1/2023,109.490625
45201,10/2/2023,94.16145833
45202,10/3/2023,105.3464583
45203,10/4/2023,111.0508333
45204,10/5/2023,83.580625
45205,10/6/2023,102.6441667
45206,10/7/2023,105.2610417
45207,10/8/2023,117.365
45208,10/9/2023,85.826875
45209,10/10/2023,109.7179167
45210,10/11/2023,114.49875
45211,10/12/2023,86.69333333
45212,10/13/2023,66.82583333
45213,10/14/2023,88.70875
45214,10/15/2023,88.37104167
45215,10/16/2023,88.06333333
45216,10/17/2023,72.07875
45217,10/18/2023,87.68645833
45218,10/19/2023,79.50354167
45219,10/20/2023,97.09979167
45220,10/21/2023,104.120625
45221,10/22/2023,82.19604167
45222,10/23/2023,103.51875
45223,10/24/2023,94.30479167
45224,10/25/2023,111.4039583
45225,10/26/2023,88.62333333
45226,10/27/2023,105.7814583
45227,10/28/2023,126.3760417
45228,10/29/2023,106.5479167
45229,10/30/2023,111.4914583
45230,10/31/2023,115.7772917
45231,11/1/2023,132.2029167
45232,11/2/2023,161.1620833
45233,11/3/2023,149.2039583
45234,11/4/2023,153.91125
45235,11/5/2023,147.8202083
45236,11/6/2023,153.7027083
45237,11/7/2023,149.8908333
45238,11/8/2023,169.7079167
45239,11/9/2023,84.43833333
45240,11/10/2023,84.478125
45241,11/11/2023,120.9827083
45242,11/12/2023,120.27875
45243,11/13/2023,98.40541667
45244,11/14/2023,135.0870833
45245,11/15/2023,148.6275
45246,11/16/2023,124.7145833
45247,11/17/2023,142.2489583
45248,11/18/2023,195.2554167
45249,11/19/2023,188.1152083
45250,11/20/2023,177.611875
45251,11/21/2023,186.8145833
45252,11/22/2023,126.9016667
45253,11/23/2023,145.9945833
45254,11/24/2023,151.1660417
45255,11/25/2023,182.4645833
45256,11/26/2023,128.8835417
45257,11/27/2023,172.7352083
45258,11/28/2023,169.7522917
45259,11/29/2023,179.0083333
45260,11/30/2023,132.7927083
45261,12/1/2023,147.3852083
45262,12/2/2023,157.440625
45263,12/3/2023,168.3220833
45264,12/4/2023,156.064375
45265,12/5/2023,168.584375
45266,12/6/2023,197.0079167
45267,12/7/2023,169.8183333
45268,12/8/2023,130.7002083
45269,12/9/2023,220.5460417
45270,12/10/2023,211.78875
45271,12/11/2023,201.0310417
45272,12/12/2023,186.645625
45273,12/13/2023,204.8125
45274,12/14/2023,216.564375
45275,12/15/2023,231.5066667
45276,12/16/2023,197.2241667
45277,12/17/2023,221.0345833
45278,12/18/2023,248.0579167
45279,12/19/2023,181.8758333
45280,12/20/2023,172.8302083
45281,12/21/2023,223.7841667
45282,12/22/2023,164.6897917
45283,12/23/2023,184.4608333
45284,12/24/2023,264.92875
45285,12/25/2023,307.1022917
45286,12/26/2023,231.994375
45287,12/27/2023,220.6477083
45288,12/28/2023,219.2739583
45289,12/29/2023,147.5964583
45290,12/30/2023,201.4135417
45291,12/31/2023,241.1620833
45292,1/1/2024,238.784375
45293,1/2/2024,174.7375
45294,1/3/2024,190.2814583
45295,1/4/2024,265.1360417
45296,1/5/2024,285.905625
45297,1/6/2024,260.5622917
45298,1/7/2024,270.2572917
45299,1/8/2024,226.1227083
45300,1/9/2024,248.6166667
45301,1/10/2024,241.2604167
45302,1/11/2024,207.4402083
45303,1/12/2024,255.1925
45304,1/13/2024,208.02
45305,1/14/2024,295.8429167
45306,1/15/2024,228.5945833
45307,1/16/2024,200.348125
45308,1/17/2024,274.79625
45309,1/18/2024,329.63375
45310,1/19/2024,305.5585417
45311,1/20/2024,230.5664583
45312,1/21/2024,251.9945833
45313,1/22/2024,187.2370833
45314,1/23/2024,276.1566667
45315,1/24/2024,235.300625
45316,1/25/2024,176.3725
45317,1/26/2024,193.4622917
45318,1/27/2024,256.7272917
45319,1/28/2024,230.6702083
45320,1/29/2024,219.9647917
45321,1/30/2024,242.045
45322,1/31/2024,150.7314583
45323,2/1/2024,131.8964583
45324,2/2/2024,116.9135417
45325,2/3/2024,113.0389583
45326,2/4/2024,151.4647917
45327,2/5/2024,129.521875
45328,2/6/2024,96.61104167
45329,2/7/2024,152.1254167
45330,2/8/2024,88.64833333
45331,2/9/2024,129.2814583
45332,2/10/2024,131.5916667
45333,2/11/2024,135.6777083
45334,2/12/2024,160.7541667
45335,2/13/2024,147.299375
45336,2/14/2024,153.4475
45337,2/15/2024,146.0458333
45338,2/16/2024,134.878125
45339,2/17/2024,97.475625
45340,2/18/2024,118.855625
45341,2/19/2024,88.27041667
45342,2/20/2024,105.3964583
45343,2/21/2024,95.18666667
45344,2/22/2024,120.4322917
45345,2/23/2024,121.2839583
45346,2/24/2024,110.5672917
45347,2/25/2024,81.4925
45348,2/26/2024,87.50958333
45349,2/27/2024,101.9189583
45350,2/28/2024,128.4641667
45351,2/29/2024,83.79395833
45352,3/1/2024,103.85125
45353,3/2/2024,74.84041667
45354,3/3/2024,73.358125
45355,3/4/2024,77.36958333
45356,3/5/2024,109.3597917
45357,3/6/2024,84.80375
45358,3/7/2024,86.95958333
45359,3/8/2024,113.01
45360,3/9/2024,123.8520833
45361,3/10/2024,93.14958333
45362,3/11/2024,88.22375
45363,3/12/2024,99.84479167
45364,3/13/2024,75.09604167
45365,3/14/2024,79.45604167
45366,3/15/2024,100.6102083
45367,3/16/2024,99.12333333
45368,3/17/2024,104.7502083
45369,3/18/2024,77.03854167
45370,3/19/2024,97.38833333
45371,3/20/2024,108.3610417
45372,3/21/2024,92.44145833
45373,3/22/2024,116.2972917
45374,3/23/2024,127.3827083
45375,3/24/2024,98.230625
45376,3/25/2024,120.03375
45377,3/26/2024,103.5829167
45378,3/27/2024,87.54020833
45379,3/28/2024,81.39208333
45380,3/29/2024,87.2675
45381,3/30/2024,103.5875
45382,3/31/2024,74.16833333
45383,4/1/2024,81.26541667
45384,4/2/2024,112.089375
45385,4/3/2024,106.3504167
45386,4/4/2024,85.10770833
45387,4/5/2024,98.21416667
45388,4/6/2024,100.25125
45389,4/7/2024,79.485625
45390,4/8/2024,89.78916667
45391,4/9/2024,91.41395833
45392,4/10/2024,86.00541667
45393,4/11/2024,93.58
45394,4/12/2024,115.2410417
45395,4/13/2024,80.855625
45396,4/14/2024,100.7154167
45397,4/15/2024,75.03354167
45398,4/16/2024,77.16125
45399,4/17/2024,107.7295833
45400,4/18/2024,134.2633333
45401,4/19/2024,84.90375
45402,4/20/2024,63.55166667
45403,4/21/2024,82.753125
45404,4/22/2024,64.67791667
45405,4/23/2024,65.78041667
45406,4/24/2024,68.804375
45407,4/25/2024,73.92041667
45408,4/26/2024,74.36625
45409,4/27/2024,71.68354167
45410,4/28/2024,95.53291667
45411,4/29/2024,88.48354167
45412,4/30/2024,78.15583333
45413,5/1/2024,86.54458333
45414,5/2/2024,80.779375
45415,5/3/2024,130.0341667
45416,5/4/2024,99.42520833
45417,5/5/2024,93.6075
45418,5/6/2024,101.6747917
45419,5/7/2024,113.72
45420,5/8/2024,78.29208333
45421,5/9/2024,67.23104167
45422,5/10/2024,113.946875
45423,5/11/2024,84.353125
45424,5/12/2024,105.311875
45425,5/13/2024,95.85583333
45426,5/14/2024,89.74083333
45427,5/15/2024,84.13104167
45428,5/16/2024,79.59604167
45429,5/17/2024,71.55395833
45430,5/18/2024,85.18104167
45431,5/19/2024,95.49958333
45432,5/20/2024,117.0954167
45433,5/21/2024,111.9072917
45434,5/22/2024,107.9464583
45435,5/23/2024,101.1991667
45436,5/24/2024,116.3445833
45437,5/25/2024,101.17375
45438,5/26/2024,85.04645833
45439,5/27/2024,89.86916667
45440,5/28/2024,95.190625
45441,5/29/2024,100.6370833
45442,5/30/2024,266.530625
45443,5/31/2024,244.626875
45444,6/1/2024,292.5160417
45445,6/2/2024,178.8210417
45446,6/3/2024,167.9877083
45447,6/4/2024,333.1845833
45448,6/5/2024,377.365
45449,6/6/2024,192.8745833
45450,6/7/2024,114.4904167
45451,6/8/2024,128.3960417
45452,6/9/2024,104.6754167
45453,6/10/2024,116.02
45454,6/11/2024,118.9852083
45455,6/12/2024,197.0566667
45456,6/13/2024,256.638125
45457,6/14/2024,227.9939583
45458,6/15/2024,175.9560417
45459,6/16/2024,138.7235417
45460,6/17/2024,155.6910417
45461,6/18/2024,289.846875
45462,6/19/2024,524.7883333
45463,6/20/2024,483.1322917
45464,6/21/2024,202.0610417
45465,6/22/2024,128.88375
45466,6/23/2024,116.5770833
45467,6/24/2024,122.504375
45468,6/25/2024,356.5429167
45469,6/26/2024,246.4275
45470,6/27/2024,82.89291667
45471,6/28/2024,100.080625
45472,6/29/2024,241.8185417
45473,6/30/2024,267.77875
45474,7/1/2024,419.7170833
45475,7/2/2024,430.8370833
45476,7/3/2024,402.3447917
45477,7/4/2024,362.2770833
45478,7/5/2024,303.5191667
45479,7/6/2024,478.87375
45480,7/7/2024,173.22625
45481,7/8/2024,130.8775
45482,7/9/2024,112.6433333
45483,7/10/2024,181.4589583
45484,7/11/2024,326.8010417
45485,7/12/2024,504.0010417
45486,7/13/2024,247.0402083
45487,7/14/2024,178.2047917
45488,7/15/2024,140.8620833
45489,7/16/2024,129.5339583
45490,7/17/2024,117.3666667
45491,7/18/2024,141.2889583
45492,7/19/2024,155.1179167
45493,7/20/2024,103.3252083
45494,7/21/2024,93.44229167
45495,7/22/2024,87.485
45496,7/23/2024,182.0097917
45497,7/24/2024,171.6777083
45498,7/25/2024,231.4720833
45499,7/26/2024,240.30875
45500,7/27/2024,271.5595833
45501,7/28/2024,182.739375
45502,7/29/2024,106.4020833
45503,7/30/2024,85.54708333
45504,7/31/2024,192.8158333
45505,8/1/2024,262.1539583
45506,8/2/2024,86.646875
45507,8/3/2024,67.0875
45508,8/4/2024,84.22104167
45509,8/5/2024,68.46645833
45510,8/6/2024,114.7864583
45511,8/7/2024,117.5220833
45512,8/8/2024,105.6729167
45513,8/9/2024,118.674375
45514,8/10/2024,171.5541667
45515,8/11/2024,209.5970833
45516,8/12/2024,101.1204167
45517,8/13/2024,93.12520833
45518,8/14/2024,85.95208333
45519,8/15/2024,102.9875
45520,8/16/2024,73.66020833
45521,8/17/2024,55.59770833
45522,8/18/2024,101.5375
45523,8/19/2024,75.16708333
45524,8/20/2024,82.819375
45525,8/21/2024,93.81958333
45526,8/22/2024,81.069375
45527,8/23/2024,89.281875
45528,8/24/2024,80.81875
45529,8/25/2024,86.97791667
45530,8/26/2024,69.67395833
45531,8/27/2024,61.22479167
45532,8/28/2024,61.111875
45533,8/29/2024,59.4
45534,8/30/2024,58.335625
45535,8/31/2024,62.28729167
45536,9/1/2024,71.14208333
45537,9/2/2024,99.21520833
45538,9/3/2024,78.255
45539,9/4/2024,99.82791667
45540,9/5/2024,92.121875
45541,9/6/2024,106.9597917
45542,9/7/2024,100.251875
45543,9/8/2024,99.91333333
45544,9/9/2024,89.94375
45545,9/10/2024,91.45479167
45546,9/11/2024,101.2264583
45547,9/12/2024,123.8752083
45548,9/13/2024,177.1345833
45549,9/14/2024,183.0039583
45550,9/15/2024,134.176875
45551,9/16/2024,102.3583333
45552,9/17/2024,113.2279167
45553,9/18/2024,85.86520833
45554,9/19/2024,110.3225
45555,9/20/2024,92.81041667
45556,9/21/2024,78.96583333
45557,9/22/2024,94.48458333
45558,9/23/2024,84.838125
45559,9/24/2024,67.299375
45560,9/25/2024,86.21979167
45561,9/26/2024,109.7166667
45562,9/27/2024,110.1897917
45563,9/28/2024,115.0635417
45564,9/29/2024,91.72458333
45565,9/30/2024,86.66520833
45627,12/1/2024,160.77234
45628,12/2/2024,179.38914
45629,12/3/2024,178.13477
45630,12/4/2024,173.66908
45631,12/5/2024,177.1064
45632,12/6/2024,173.51044
45633,12/7/2024,182.45622
45634,12/8/2024,160.77234
45635,12/9/2024,179.38914
45636,12/10/2024,178.13477
45637,12/11/2024,173.66908
45638,12/12/2024,177.1064
45639,12/13/2024,187.57007
45640,12/14/2024,149.91618
45641,12/15/2024,137.53815
45642,12/16/2024,154.7377
45643,12/17/2024,147.66167
45644,12/18/2024,156.10861
45645,12/19/2024,173.91951
45646,12/20/2024,173.51044
45647,12/21/2024,182.45622
45648,12/22/2024,160.77234
45649,12/23/2024,179.38914
45650,12/24/2024,178.13477
45651,12/25/2024,173.66908
45652,12/26/2024,177.1064
45653,12/27/2024,173.51044
45654,12/28/2024,182.45622
45655,12/29/2024,160.77234
45656,12/30/2024,179.38914
45657,12/31/2024,178.13477
45658,1/1/2025,173.66908
45659,1/2/2025,177.1064
45660,1/3/2025,173.51044
45661,1/4/2025,182.45622
45662,1/5/2025,160.77234
45663,1/6/2025,179.38914
45664,1/7/2025,178.13477
45665,1/8/2025,173.66908
45666,1/9/2025,177.1064
45667,1/10/2025,173.51044
45668,1/11/2025,182.45622
45669,1/12/2025,160.77234
45670,1/13/2025,177.30289
45671,1/14/2025,142.80418
45672,1/15/2025,143.48764
45673,1/16/2025,152.61015
45674,1/17/2025,151.47119
45675,1/18/2025,178.53525
45676,1/19/2025,155.3061
45677,1/20/2025,179.38914
45678,1/21/2025,178.13477
45679,1/22/2025,173.66908
45680,1/23/2025,177.1064
45681,1/24/2025,173.51044
45682,1/25/2025,182.45622
45683,1/26/2025,160.77234
45684,1/27/2025,179.38914
45685,1/28/2025,178.13477
45686,1/29/2025,173.66908
45687,1/30/2025,177.1064
45688,1/31/2025,173.51044
45689,2/1/2025,182.45622
45690,2/2/2025,160.77234
45691,2/3/2025,179.38914
45692,2/4/2025,178.13477
45693,2/5/2025,173.66908
45694,2/6/2025,177.1064
45566,10/1/2024,62.494375
45567,10/2/2024,53.91483073
45568,10/3/2024,59.36388021
45569,10/4/2024,67.80529948
45570,10/5/2024,59.3914974
45571,10/6/2024,66.40230469
45572,10/7/2024,75.61217448
45573,10/8/2024,73.82429688
45574,10/9/2024,75.55917969
45575,10/10/2024,82.57010417
45576,10/11/2024,77.18984375
45577,10/12/2024,72.27540365
45578,10/13/2024,74.08902344
45579,10/14/2024,76.5650651
45580,10/15/2024,64.15217448
45581,10/16/2024,67.56651042
45582,10/17/2024,79.92433594
45583,10/18/2024,93.02955729
45584,10/19/2024,90.13063802
45585,10/20/2024,81.91134115
45586,10/21/2024,95.47803385
45587,10/22/2024,83.94960938
45588,10/23/2024,98.92391927
45589,10/24/2024,93.57134115
45590,10/25/2024,87.85731771
45591,10/26/2024,73.71252604
45592,10/27/2024,81.46983073
45593,10/28/2024,107.7267187
45594,10/29/2024,104.2151172
45595,10/30/2024,110.1063281
45596,10/31/2024,122.6414974
45597,11/1/2024,93.75567708
45598,11/2/2024,92.92904948
45599,11/3/2024,93.68466146
45600,11/4/2024,92.144375
45601,11/5/2024,77.92127604
45602,11/6/2024,107.5944271
45603,11/7/2024,85.03960938
45604,11/8/2024,114.7046094
45605,11/9/2024,131.7209115
45606,11/10/2024,86.08459635
45607,11/11/2024,88.60802166
45608,11/12/2024,94.23697942
45609,11/13/2024,110.8540996
45610,11/14/2024,106.0814503
45611,11/15/2024,109.7595164
45612,11/16/2024,110.0750486
45613,11/17/2024,108.8833505
45614,11/18/2024,104.9653011
45615,11/19/2024,94.23697942
45616,11/20/2024,110.8540996
45617,11/21/2024,106.0814503
45618,11/22/2024,109.7595164
45619,11/23/2024,110.0750486
45620,11/24/2024,108.8833505
45621,11/25/2024,104.9653011
45622,11/26/2024,94.23697942
45623,11/27/2024,110.8540996
45624,11/28/2024,106.0814503
45625,11/29/2024,109.7595164
45626,11/30/2024,110.0750486
45075,5/29/2023,66.09285714
45076,5/30/2023,72.61583333
45077,5/31/2023,70.330625
45078,6/1/2023,71.4825
45079,6/2/2023,78.64875
45080,6/3/2023,85.50145833
45081,6/4/2023,76.89833333
45082,6/5/2023,67.26229167
45083,6/6/2023,68.93854167
45084,6/7/2023,73.61125
45085,6/8/2023,75.50541667
45086,6/9/2023,74.27541667
45087,6/10/2023,70.60520833
45088,6/11/2023,58.86208333
45089,6/12/2023,55.58416667
45090,6/13/2023,49.15395833
45091,6/14/2023,50.07958333
45092,6/15/2023,50.81895833
45093,6/16/2023,50.865625
45094,6/17/2023,65.27083333
45095,6/18/2023,61.40916667
45096,6/19/2023,62.28895833
45097,6/20/2023,60.33041667
45098,6/21/2023,61.92416667
45099,6/22/2023,62.22520833
45100,6/23/2023,63.07666667
45101,6/24/2023,59.68708333
45102,6/25/2023,57.20645833
45103,6/26/2023,63.20229167
45104,6/27/2023,96.85458333
45105,6/28/2023,104.359375
45106,6/29/2023,100.1370833
45107,6/30/2023,105.163125
45108,7/1/2023,108.706875
45109,7/2/2023,74.09291667
45110,7/3/2023,63.10770833
45111,7/4/2023,66.66645833
45112,7/5/2023,130.1591667
45113,7/6/2023,118.66625
45114,7/7/2023,99.930625
45115,7/8/2023,83.449375
45116,7/9/2023,90.41270833
45117,7/10/2023,97.77895833
45118,7/11/2023,111.0539583
45119,7/12/2023,111.8558333
45120,7/13/2023,107.2677083
45121,7/14/2023,122.5102083
45122,7/15/2023,98.644375
45123,7/16/2023,144.2427083
45124,7/17/2023,109.7591667
45125,7/18/2023,99.374375
45126,7/19/2023,93.54354167
45127,7/20/2023,90.21645833
45128,7/21/2023,87.965
45129,7/22/2023,84.80333333
45130,7/23/2023,81.90979167
45131,7/24/2023,85.024375
45132,7/25/2023,67.436875
45133,7/26/2023,72.96541667
45134,7/27/2023,80.87104167
45135,7/28/2023,61.925
45136,7/29/2023,75.06125
45137,7/30/2023,91.19979167
45138,7/31/2023,84.77375
45139,8/1/2023,86.32125
45140,8/2/2023,81.16333333
45141,8/3/2023,122.471875
45142,8/4/2023,81.18458333
45143,8/5/2023,85.96895833
45144,8/6/2023,86.85854167
45145,8/7/2023,115.55875
45146,8/8/2023,116.90375
45147,8/9/2023,93.22291667
45148,8/10/2023,86.01625
45149,8/11/2023,85.59416667
45150,8/12/2023,75.049375
45151,8/13/2023,80.553125
45152,8/14/2023,180.4945833
45153,8/15/2023,126.4429167
45154,8/16/2023,77.96145833
45155,8/17/2023,97.53291667
45156,8/18/2023,130.50875
45157,8/19/2023,141.7775
45158,8/20/2023,102.6010417
45159,8/21/2023,75.12333333
45160,8/22/2023,61.72666667
45161,8/23/2023,63.82458333
45162,8/24/2023,100.273125
45163,8/25/2023,97.56854167
45164,8/26/2023,116.9402083
45165,8/27/2023,76.48520833
45166,8/28/2023,99.82979167
45167,8/29/2023,112.5595833
45168,8/30/2023,69.916875
45169,8/31/2023,57.67791667
45170,9/1/2023,53.42
45171,9/2/2023,50.90541667
45172,9/3/2023,55.02958333
45173,9/4/2023,58.32229167
45174,9/5/2023,85.11666667
45175,9/6/2023,97.05520833
45176,9/7/2023,90.94708333
45177,9/8/2023,97.445
45178,9/9/2023,95.20333333
45179,9/10/2023,104.7516667
45180,9/11/2023,99.46416667
45181,9/12/2023,71.07458333
45182,9/13/2023,62.11875
45183,9/14/2023,69.08291667
45184,9/15/2023,68.37770833
45185,9/16/2023,87.95479167
45186,9/17/2023,78.4675
45187,9/18/2023,57.08958333
45188,9/19/2023,61.84333333
45189,9/20/2023,59.20729167
45190,9/21/2023,52.86333333
45191,9/22/2023,45.81604167
45192,9/23/2023,86.225
45193,9/24/2023,104.75375
45194,9/25/2023,95.95020833
45195,9/26/2023,113.5708333
45196,9/27/2023,108.5120833
45197,9/28/2023,90.17541667
45198,9/29/2023,79.01625
45199,9/30/2023,82.59583333
45200,10/1/2023,88.636875
45201,10/2/2023,91.82041667
45202,10/3/2023,97.97333333
45203,10/4/2023,122.9260417
45204,10/5/2023,88.9825
45205,10/6/2023,69.28770833
45206,10/7/2023,93.5375
45207,10/8/2023,108.1441667
45208,10/9/2023,81.50270833
45209,10/10/2023,101.68375
45210,10/11/2023,113.941875
45211,10/12/2023,96.33458333
45212,10/13/2023,59.45375
45213,10/14/2023,98.56979167
45214,10/15/2023,86.67208333
45215,10/16/2023,84.31583333
45216,10/17/2023,58.6675
45217,10/18/2023,90.74916667
45218,10/19/2023,93.62625
45219,10/20/2023,107.1045833
45220,10/21/2023,119.203125
45221,10/22/2023,98.00666667
45222,10/23/2023,113.4025
45223,10/24/2023,103.816875
45224,10/25/2023,127.235625
45225,10/26/2023,99.06354167
45226,10/27/2023,123.07875
45227,10/28/2023,135.6433333
45228,10/29/2023,125.9835417
45229,10/30/2023,121.7658333
45230,10/31/2023,131.0975
45231,11/1/2023,145.009375
45232,11/2/2023,168.4422917
45233,11/3/2023,153.0925
45234,11/4/2023,165.6620833
45235,11/5/2023,156.2375
45236,11/6/2023,144.0304167
45237,11/7/2023,138.6554167
45238,11/8/2023,170.0035417
45239,11/9/2023,85.33979167
45240,11/10/2023,78.71375
45241,11/11/2023,130.4916667
45242,11/12/2023,130.2875
45243,11/13/2023,106.3608333
45244,11/14/2023,131.4839583
45245,11/15/2023,150.9820833
45246,11/16/2023,118.5364583
45247,11/17/2023,110.0041667
45248,11/18/2023,169.3925
45249,11/19/2023,147.958125
45250,11/20/2023,138.5895833
45251,11/21/2023,164.8772917
45252,11/22/2023,133.88125
45253,11/23/2023,156.9635417
45254,11/24/2023,151.3397917
45255,11/25/2023,183.5789583
45256,11/26/2023,127.3225
45257,11/27/2023,140.7491667
45258,11/28/2023,125.2597917
45259,11/29/2023,148.2704167
45260,11/30/2023,128.4166667
45261,12/1/2023,132.3777083
45262,12/2/2023,126.6791667
45263,12/3/2023,162.4191667
45264,12/4/2023,111.8997917
45265,12/5/2023,169.0433333
45266,12/6/2023,182.439375
